text,label
wanna modify my user account how do i do it,edit_account
I do not know what I need to do to report payment problems,payment_issue
"I want to contact customer support, can I get some help?",contact_customer_service
i need help seeing the withdrawal fee,check_cancellation_fee
remove premium account,delete_account
I have to make a reclamation,complaint
I cannot reset my profile PIN,recover_password
how can i demand refunds of my money,get_refund
I have to correct my delivery address,change_shipping_address
"I want to leave a comment, how could I do it?",review
where do I see the termination penalties?,check_cancellation_fee
i need assistance to check ur available payment modalities,check_payment_methods
want assistance deleting some items from order {{Order Number}},change_order
I want assistance editing the shipping address,change_shipping_address
i want support trying to change my delivery address,change_shipping_address
is it possible to download my invoice from {{Person Name}},get_invoice
want help to sign up to the company newsletter,newsletter_subscription
where to  see how soon can I expect my order?,delivery_period
support setting up my delivery address,set_up_shipping_address
I want help to cancel the freemium account,delete_account
how could I create a standard account for my fiance?,create_account
"I no longer make use of my {{Account Category}} account, help me close it",delete_account
i try to seehow long it takes for my package to arrive,delivery_period
I want to inform of troubles with payments,payment_issue
i neee help solving problems with payments,payment_issue
i try to leave my feedback,review
get inviice from {{Person Name}},get_invoice
check in which cases can i request refunds,check_refund_policy
I try to check the available payment modalities,check_payment_methods
i dont know what to do to remove my {{Account Type}} account,delete_account
where can I receive your company newsletter?,newsletter_subscription
how do I cancel my subscription to the newsletter ?,newsletter_subscription
could you help me unsubscribing to the company newsletter?,newsletter_subscription
can uhelp me check if there are any updates on the rebate,track_refund
I need help to check the bloody allowed payment options,check_payment_methods
chwck under which circumstances can I request reimbursements,check_refund_policy
"I have to correct my address, will you help me?",change_shipping_address
"I have not signed up yet, how to create a {{Account Type}} account?",create_account
